Address,Latitude,Longitude,Category,Incident
"Vasant Kunj, New Delhi, Delhi, India",28.5292495,77.1541335,Commenting," auto guy seeing that i am alone in auto,took wrong route , saying its shortcut. later when i shouted and said i will call up police.he took...  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Catcalls/Whistles," boys and men comment and all usually.  
						  More Information »
« Less Information
"
"Connaught Place, New Delhi, Delhi, India",28.6314022,77.2193791,Touching /Groping," the guys purposely touched me and ran away.  
						  More Information »
« Less Information
"
"University Enclave, New Delhi, Delhi 110007, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," guys making an in appropriate expressions.  
						  More Information »
« Less Information
"
"G.T.B. Nagar, Hakikat Nagar, GTB Nagar, New Delhi, Delhi 110009, India",28.6138954,77.2090057,Commenting," at night risha wallas were passing the comments.  
						  More Information »
« Less Information
"
"Universitas Delhi, Minto Bridge Colony, Barakhamba, New Delhi, 110001, India",28.6274035,77.2288976,Commenting," some boys in a pvt bus pass comment to a girl.  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Taking pictures," two boys made indecent noises on my face  
						  More Information »
« Less Information
"
"Laxmi Nagar, Sultanpuri, New Delhi, Delhi 110081, India",28.6138954,77.2090057,Rape / Sexual Assault," group of the guys were trying to force me.  
						  More Information »
« Less Information
"
"Hauz Khas, New Delhi, Delhi, India",28.5508,77.2060103,Catcalls/Whistles," a group of guys were eating popcorn and they started throwing at me and also passing very cheap comments.  
						  More Information »
« Less Information
"
"2, GTB Nagar Road, Nigam Colony, Delhi Jal Board Staff Quarters, Model Town, New Delhi, Delhi 110009, India",28.7192948,77.1785294,Catcalls/Whistles," many guys in a car were following me and friend and commenting  
						  More Information »
« Less Information
"
"Dwarka, New Delhi, Delhi, India",28.574272,77.0653316,Commenting," two or more boys were sitting at the chowk and they were commenting on the dress of the girl.  
						  More Information »
« Less Information
"
"Patel Chowk, Janpath, Connaught Place, New Delhi, Delhi 110001, India",28.6240485,77.2192587,Catcalls/Whistles," guys were whistkling.  
						  More Information »
« Less Information
"
"University Enclave, New Delhi, Delhi 110007, India",28.6138954,77.2090057,Commenting," guys comment  
						  More Information »
« Less Information
"
"University Enclave, New Delhi, Delhi 110007, India",28.6138954,77.2090057,Commenting," boys in school dress were passing comments  
						  More Information »
« Less Information
"
"University Enclave, New Delhi, Delhi 110007, India",28.6138954,77.2090057,Commenting," passing comment  
						  More Information »
« Less Information
"
"University Enclave, New Delhi, Delhi 110007, India",28.6138954,77.2090057,Commenting," jab mein gujarrahi thei ek ladka nai whistle kiya or comment pass kiya.  
						  More Information »
« Less Information
"
"South Delhi, Delhi, India",28.485169399999997,77.19636520348229,Touching /Groping," guys try to touch me  
						  More Information »
« Less Information
"
"University Enclave, New Delhi, Delhi 110007, India",28.6138954,77.2090057,Catcalls/Whistles," guys were whistkling.  
						  More Information »
« Less Information
"
"Qutub Minar, Seth Sarai, Mehrauli, New Delhi, Delhi 110030, India",28.491562,77.1434808,Taking pictures," guys were taking photos  
						  More Information »
« Less Information
"
"Mukherjee Nagar, New Delhi, Delhi, India",28.6138954,77.2090057,Commenting," guys were passing verryyy cheap and bad comments.  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," guys were making faces  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Catcalls/Whistles," guys were passing comments and whislting  
						  More Information »
« Less Information
"
"Saket, New Delhi, Delhi, India",28.523489650000002,77.2096309609309,Commenting," guys were passing cheap comments  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Touching /Groping," guys were making an inappropriate behaviour.  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Touching /Groping," guys were trying to touch and also commenting.  
						  More Information »
« Less Information
"
"Connaught Place, New Delhi, Delhi, India",28.6314022,77.2193791,Catcalls/Whistles," guys were whistling  
						  More Information »
« Less Information
"
"Sarojini Nagar Market, Sarojini Nagar, New Delhi, Delhi 110023, India",28.57693855,77.19624572486842,Ogling/Facial Expressions/Staring," shopkeeper was making diffrent faces.  
						  More Information »
« Less Information
"
"Paharganj, New Delhi, Delhi, India",28.644713,77.2044948,Commenting," group of guys were commenting  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Catcalls/Whistles," the boys were catcalling whistling and commenting  
						  More Information »
« Less Information
"
"Universitas Delhi, Minto Bridge Colony, Barakhamba, New Delhi, 110001, India",28.6274035,77.2288976,Taking pictures," in the chem dept of du i saw a making video of girls by a boy in a washroom.  
						  More Information »
« Less Information
"
"DTC Bus Depot, Police Lines, Co-operative Group Housing Societies Pitampura, Block C2, West Enclave, Pitampura, New Delhi, Delhi 110083, India",28.6999706,77.1255147,Commenting," guys were commenitng  
						  More Information »
« Less Information
"
"Munirka, New Delhi, Delhi, India",28.5568967,77.1750592,Rape / Sexual Assault," a girl of 14 was raped.  
						  More Information »
« Less Information
"
"Indra Vihar, Mukherjee Nagar, New Delhi, Delhi, India",28.6138954,77.2090057,Commenting," guys were commenting  
						  More Information »
« Less Information
"
"University of Delhi, University Road, New Delhi, Delhi 110007, India",28.6138954,77.2090057,Taking pictures," guys were taking pics  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Commenting," the boys were commenting in a metro station.  
						  More Information »
« Less Information
"
"Kamla Nagar, New Delhi, Delhi 110007, India",28.6138954,77.2090057,Commenting," guys weere commenting on me  
						  More Information »
« Less Information
"
"New Delhi Institute for Information Technology, Nehru Place Road, Kalkaji, New Delhi, Delhi 110019, India",28.5435234,77.247977,Commenting," guys were commenting as usual while going to college  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Commenting," the guys were commenting very cheap  
						  More Information »
« Less Information
"
"Indra Vihar, Mukherjee Nagar, New Delhi, Delhi, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," the guys were staring  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Commenting," the guys were commenting and following me inside the metro station.  
						  More Information »
« Less Information
"
"Mukherjee Nagar, New Delhi, Delhi, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," auto walla wass making inappropriate expressions  
						  More Information »
« Less Information
"
"Sarojini Nagar, New Delhi, Delhi, India",28.5744778,77.1963144,Ogling/Facial Expressions/Staring," i went to one of the shop of sarojninagar. the guy stared at me.  
						  More Information »
« Less Information
"
"University Enclave, New Delhi, Delhi 110007, India",28.6138954,77.2090057,Commenting," as usual i was back to my hostel and some local guys called me chinese  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," there were just staring at me.  
						  More Information »
« Less Information
"
"Sarojini Nagar Market, Sarojini Nagar, New Delhi, Delhi 110023, India",28.57693855,77.19624572486842,Touching /Groping," the guys was trying to touch me  
						  More Information »
« Less Information
"
"University Enclave, New Delhi, Delhi 110007, India",28.6138954,77.2090057,Catcalls/Whistles," when i was leaving from my college the guys were  commenting.  
						  More Information »
« Less Information
"
"Kanhaiya Nagar, Block F, JJ Colony Wazirpur, Ashok Vihar, New Delhi, Delhi 110034, India",28.6956326,77.1874885,Taking pictures," catcalls/whistles,taking pictures  
						  More Information »
« Less Information
"
"Sagarpur, New Delhi, Delhi, India",28.6011071,77.10471296129072,Ogling/Facial Expressions/Staring," catcalls/whistles,commenting,ogling/facial expressions,taking pictures,touching/groping  
						  More Information »
« Less Information
"
"Keshav Puram Metro Station, Maharaja Nahar Singh Marg, Pocket F, Phase 1, Ashok Vihar, New Delhi, Delhi 110034, India",28.6956326,77.1874885,Ogling/Facial Expressions/Staring," commenting,ogling/facial expressions  
						  More Information »
« Less Information
"
"Dilshad Garden Metro Station, Grand Trunk Road, Jhilmil Industrial Area, Rajiv Colony, Jhilmil Colony Industrial Area, Jhilmil Colony, New Delhi, Delhi 110095, India",28.6138954,77.2090057,Catcalls/Whistles," catcalls/whistles,commenting,others  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Touching /Groping," chain snatching,touching/groping  
						  More Information »
« Less Information
"
"Azad Nagar, Sarai Rohilla, New Delhi, Delhi 110007, India",28.6598426,77.1850951,Commenting," in parks,murder happns due to theft and chain snatching .parks are not safe for people.  
						  More Information »
« Less Information
"
"Pratap Nagar, Mayur Vihar Phase 1, New Delhi, Delhi 110091, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," In H-block,Shastri Nagar 5-6 yrs old small girl was raped by shopkeeper.  
						  More Information »
« Less Information
"
"Punjabi Bagh, New Delhi, Delhi, India",28.669427,77.1280011,Catcalls/Whistles," catcalls/whistles,commenting  
						  More Information »
« Less Information
"
"Ramesh Nagar, C Block, Ramesh Nagar, New Delhi, Delhi 110015, India",28.6356772,77.2700229,Ogling/Facial Expressions/Staring," guys were roaming around this place and commenting and whistling over the girls.  
						  More Information »
« Less Information
"
"Tilak Nagar, New Delhi, Delhi, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," chain snatching,commenting,ogling/facial expressions,others  
						  More Information »
« Less Information
"
